id,prompt,reference,hypothesis,hypothesis_rev,prompts_plus_orth,prompts_plus_hypo,prompt_aligned,prompt_aligned_rev,score,insertions,deletions,substitutions,score_rev,insertions_rev,deletions_rev,substitutions_rev
S04C037V2_2LG,zwemmen,CORRECTLY_READ,zwemmen,zwemmen,0,0,zwemmen,zwemmen,1.0,0,0,0,1.0,0,0,0
S04C037V2_2LG,vuurwerk,CORRECTLY_READ,vuurwerk,vuurwerk,0,0,vuurwerk,vuurwerk,1.0,0,0,0,1.0,0,0,0
S04C037V2_2LG,appel,CORRECTLY_READ,a*pel,ap*el,0,0,appel,appel,0.8,0,1,0,0.8,0,1,0
S04C037V2_2LG,cola,CORRECTLY_READ,cola,cola,0,0,cola,cola,1.0,0,0,0,1.0,0,0,0
S04C037V2_2LG,kussen,CORRECTLY_READ,kussen,kussen,0,0,kussen,kussen,1.0,0,0,0,1.0,0,0,0
S04C037V2_2LG,eerste,CORRECTLY_READ,eerste,eerste,0,0,eerste,eerste,1.0,0,0,0,1.0,0,0,0
S04C037V2_2LG,circus,CORRECTLY_READ,circus,circus,0,0,circus,circus,1.0,0,0,0,1.0,0,0,0
S04C037V2_2LG,kleuren,CORRECTLY_READ,kleuren,kleuren,0,0,kleuren,kleuren,1.0,0,0,0,1.0,0,0,0
S04C037V2_2LG,voetbal,CORRECTLY_READ,voetbal,voetbal,0,0,voetbal,voetbal,1.0,0,0,0,1.0,0,0,0
S04C037V2_2LG,vlinder,CORRECTLY_READ,vlinda*,vlinda*,0,0,vlinder,vlinder,0.86,0,1,0,0.86,0,1,0
S04C037V2_3+4LG,omdraaien,CORRECTLY_READ,omdr*aien,omdra*ien m,0,0,omdraaien,omdraaien**,0.89,0,1,0,0.73,2,1,0
S04C037V2_3+4LG,poppenwagen,CORRECTLY_READ,m poppenwaggen,poppenwaggen,0,0,**poppenwag*en,poppenwa*gen,0.79,3,0,0,0.92,1,0,0
S04C037V2_3+4LG,konijnenhok,CORRECTLY_READ,co*e*nen hok,co*e*nen hok,0,0,konijnen*hok,konijnen*hok,0.75,1,2,0,0.75,1,2,0
S04C037V2_3+4LG,elastiekje,CORRECTLY_READ,elle elcti*k ja,elle elcti*k ja,0,0,el*a**s*tiek*je,e*l**a*stiek*je,0.6,5,1,0,0.6,5,1,0
S04C037V2_3+4LG,ruziemaken,CORRECTLY_READ,ruzie maken,ruzie maken,0,0,ruzie*maken,ruzie*maken,0.91,1,0,0,0.91,1,0,0
S04C037V2_3+4LG,teddybeer,CORRECTLY_READ,tet di beer,tet di beer,0,0,ted*dy*beer,ted*dy*beer,0.82,2,0,0,0.82,2,0,0
S04C037V2_3+4LG,dierentuin,CORRECTLY_READ,dierenkaan,dierenkaan,0,0,dierentuin,dierentuin,1.0,0,0,0,1.0,0,0,0
S04C037V2_3+4LG,paddenstoelen,CORRECTLY_READ,padden sto*len,padden sto*len,0,0,padden*stoelen,padden*stoelen,0.86,1,1,0,0.86,1,1,0
S04C037V2_3+4LG,verstoppetje,CORRECTLY_READ,zorsto*pertja,zorstop*ertja,0,0,verstoppe*tje,verstoppe*tje,0.85,1,1,0,0.85,1,1,0
S04C037V2_3+4LG,wasmachine,CORRECTLY_READ,was matchina,was matchina,0,0,was*ma*chine,was*ma*chine,0.83,2,0,0,0.83,2,0,0
S04C037V2_3+4LG,fototoestel,CORRECTLY_READ,foto to*stel,foto to*stel,0,0,foto*toestel,foto*toestel,0.83,1,1,0,0.83,1,1,0
S04C037V2_3+4LG,toiletpapier,CORRECTLY_READ,toilet papier,toilet papier,0,0,toilet*papier,toilet*papier,0.92,1,0,0,0.92,1,0,0
S04C037V2_3+4LG,vrachtwagen,CORRECTLY_READ,vrachtwagen,vrachtwagen,0,0,vrachtwagen,vrachtwagen,1.0,0,0,0,1.0,0,0,0
S04C037V2_3+4LG,buurmannen,CORRECTLY_READ,buurmannen,buurmannen,0,0,buurmannen,buurmannen,1.0,0,0,0,1.0,0,0,0
S04C037V2_3+4LG,vogelkooi,CORRECTLY_READ,vogelkooi,vogelkooi,0,0,vogelkooi,vogelkooi,1.0,0,0,0,1.0,0,0,0
S04C037V2_3+4LG,olifant,CORRECTLY_READ,olifand,olifand,0,0,olifant,olifant,1.0,0,0,0,1.0,0,0,0
S04C037V2_3+4LG,schommelen,CORRECTLY_READ,scho*nallen,schonal*len,0,0,schommel*en,schom*melen,0.82,1,1,0,0.82,1,1,0
S04C037V2_3+4LG,iedereen,CORRECTLY_READ,iedereen,iedereen,0,0,iedereen,iedereen,1.0,0,0,0,1.0,0,0,0
S04C037V2_3+4LG,schoenenwinkel,CORRECTLY_READ,schoenen winkel,schoenen winkel,0,0,schoenen*winkel,schoenen*winkel,0.93,1,0,0,0.93,1,0,0
S04C037V2_3+4LG,knutselen,CORRECTLY_READ,knitsellen,knitsellen,0,0,knutsel*en,knutse*len,0.9,1,0,0,0.9,1,0,0
S04C037V2_3+4LG,ophangen,CORRECTLY_READ,ophangen,ophangen,0,0,ophangen,ophangen,1.0,0,0,0,1.0,0,0,0
S04C037V2_3+4LG,verjaardag,CORRECTLY_READ,verjaardag,verjaardag spor,0,0,verjaardag,verjaardag*****,1.0,0,0,0,0.67,5,0,0
S04C037V2_3+4LG,sprookjesboek,CORRECTLY_READ,spor sprookjes boek,sprookjes boek,0,0,sp*r****ookjes*boek,sprookjes*boek,0.68,6,0,0,0.93,1,0,0
S04C037V2_3+4LG,tandenborstel,CORRECTLY_READ,tanden bor*tal,tanden bor*tal m,0,0,tanden*borstel,tanden*borstel**,0.86,1,1,0,0.75,3,1,0
S04C037V2_3+4LG,lucifer,g/13,m luki fer,luki fer,1,0,**luci*fer,luci*fer,0.7,3,0,0,0.88,1,0,0
S04C037V2_3+4LG,slaapkamer,CORRECTLY_READ,slaapkamer,slaapkamer,0,0,slaapkamer,slaapkamer,1.0,0,0,0,1.0,0,0,0
S04C037V2_3+4LG,achterdeur,CORRECTLY_READ,achterdeur,achterdeur een,0,0,achterdeur,achterdeur****,1.0,0,0,0,0.71,4,0,0
S04C037V2_3+4LG,ziekenhuis,CORRECTLY_READ,een ziekenhuis,ziekenhuis,0,0,****ziekenhuis,ziekenhuis,0.71,4,0,0,1.0,0,0,0
S04C037V2_3+4LG,nieuwsgierig,CORRECTLY_READ,nieuwsgierig,nieuwsgierig,0,0,nieuwsgierig,nieuwsgierig,1.0,0,0,0,1.0,0,0,0
S04C037V2_3+4LG,afblijven,CORRECTLY_READ,afblijven,afblijven,0,0,afblijven,afblijven,1.0,0,0,0,1.0,0,0,0
S04C037V2_3+4LG,kabouter,CORRECTLY_READ,kab*ater,kaba*ter,0,0,kabouter,kabouter,0.88,0,1,0,0.88,0,1,0
S04C037V2_3+4LG,washandje,CORRECTLY_READ,was hand ja,was hand ja,0,0,was*hand*je,was*hand*je,0.82,2,0,0,0.82,2,0,0
S04C037V2_3+4LG,sneeuwwitje,CORRECTLY_READ,snee**witja,snee*w*itja,0,0,sneeuwwitje,sneeuwwitje,0.82,0,2,0,0.82,0,2,0
S04C037V2_3+4LG,goeiendag,CORRECTLY_READ,goe*endag,goe*endag,0,0,goeiendag,goeiendag,0.89,0,1,0,0.89,0,1,0
S04C037V2_3+4LG,vakantie,CORRECTLY_READ,vakantie,vakantie,0,0,vakantie,vakantie,1.0,0,0,0,1.0,0,0,0
S04C037V2_3+4LG,limonade,CORRECTLY_READ,limonade,limonade,0,0,limonade,limonade,1.0,0,0,0,1.0,0,0,0
S04C037V2_3+4LG,autorijden,CORRECTLY_READ,autore*den,autore*den,0,0,autorijden,autorijden,0.9,0,1,0,0.9,0,1,0
S04C037V2_3+4LG,eindelijk,CORRECTLY_READ,e*ndela*k,e*ndela*k,0,0,eindelijk,eindelijk,0.78,0,2,0,0.78,0,2,0
S04C037V2_3+4LG,familie,CORRECTLY_READ,familie,familie,0,0,familie,familie,1.0,0,0,0,1.0,0,0,0
S04C037V2_3+4LG,chocolade,CORRECTLY_READ,chocolade,chocolade,0,0,chocolade,chocolade,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,klas,CORRECTLY_READ,klas,klas,0,0,klas,klas,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,mooi,CORRECTLY_READ,mooi,mooi,0,0,mooi,mooi,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,koe,CORRECTLY_READ,hhoe,hhoe,0,0,k*oe,*koe,0.75,1,0,0,0.75,1,0,0
S04C052V3_1LG,arm,CORRECTLY_READ,arm,arm,0,0,arm,arm,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,groei,CORRECTLY_READ,groei,groei,0,0,groei,groei,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,strand,CORRECTLY_READ,ermstrand,ermstrand,0,0,***strand,***strand,0.67,3,0,0,0.67,3,0,0
S04C052V3_1LG,bed,CORRECTLY_READ,wit,wit,0,0,bed,bed,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,eerst,CORRECTLY_READ,eerst,eerst,0,0,eerst,eerst,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,voor,CORRECTLY_READ,***rg,r**g,0,0,voor*,voor,0.2,1,3,0,0.5,0,2,0
S04C052V3_1LG,draai,CORRECTLY_READ,traai,traai ah,0,0,draai,draai***,1.0,0,0,0,0.62,3,0,0
S04C052V3_1LG,sjaal,CORRECTLY_READ,**ah sol,s*o*l,0,0,sja***al,sjaal,0.38,3,2,0,0.6,0,2,0
S04C052V3_1LG,herfst,CORRECTLY_READ,her*st,her*st,0,0,herfst,herfst,0.83,0,1,0,0.83,0,1,0
S04C052V3_1LG,duur,CORRECTLY_READ,t*ung,tun*g,0,0,duur*,du*ur,0.6,1,1,0,0.6,1,1,0
S04C052V3_1LG,straat,CORRECTLY_READ,straat,straat,0,0,straat,straat,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,leeuw,CORRECTLY_READ,leeuw,leeuw,0,0,leeuw,leeuw,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,clown,e/23,*louw*,*louw*,1,0,clo*wn,clo*wn,0.5,1,2,0,0.5,1,2,0
S04C052V3_1LG,hoek,CORRECTLY_READ,hoek,hoek,0,0,hoek,hoek,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,krant,CORRECTLY_READ,krant,krant,0,0,krant,krant,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,hout,CORRECTLY_READ,h*at,ha*t,0,0,hout,hout,0.75,0,1,0,0.75,0,1,0
S04C052V3_1LG,vriend,CORRECTLY_READ,vvri*nd,vvri*nd,0,0,v*riend,*vriend,0.71,1,1,0,0.71,1,1,0
S04C052V3_1LG,gauw,CORRECTLY_READ,gauw,gauw,0,0,gauw,gauw,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,chips,g/33,schips,schips,1,0,*chips,*chips,0.83,1,0,0,0.83,1,0,0
S04C052V3_1LG,groen,CORRECTLY_READ,g*oen,g*oen,0,0,groen,groen,0.8,0,1,0,0.8,0,1,0
S04C052V3_1LG,feest,CORRECTLY_READ,feest,feest,0,0,feest,feest,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,reis,CORRECTLY_READ,*e*s,*e*s,0,0,reis,reis,0.5,0,2,0,0.5,0,2,0
S04C052V3_1LG,jas,CORRECTLY_READ,jas,jas,0,0,jas,jas,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,huis,CORRECTLY_READ,*u*s,*u*s,0,0,huis,huis,0.5,0,2,0,0.5,0,2,0
S04C052V3_1LG,paard,CORRECTLY_READ,******,t****,0,1,paard,paard,0.0,0,5,0,0.2,0,4,0
S04C052V3_1LG,vijf,CORRECTLY_READ,***t,****,0,1,vijf,vijf,0.25,0,3,0,0.0,0,4,0
S04C052V3_1LG,muts,CORRECTLY_READ,mut*,*mut*,0,0,muts,muts,0.75,0,1,0,0.75,0,1,0
S04C052V3_1LG,nieuw,CORRECTLY_READ,nieuw,nieuw,0,0,nieuw,nieuw,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,kind,CORRECTLY_READ,kind,kind,0,0,kind,kind,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,bang,CORRECTLY_READ,ban*,ban*,0,0,bang,bang,0.75,0,1,0,0.75,0,1,0
S04C052V3_1LG,oog,CORRECTLY_READ,*och,oc*h,0,0,oog*,o*og,0.5,1,1,0,0.5,1,1,0
S04C052V3_1LG,zacht,CORRECTLY_READ,zacht,zacht,0,0,zacht,zacht,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,schoen,CORRECTLY_READ,schoon,schoon,0,0,schoen,schoen,1.0,0,0,0,1.0,0,0,0
S04C052V3_1LG,plas,g/5,**ars,**ars,1,1,pla*s,pla*s,0.4,1,2,0,0.4,1,2,0
S04C052V3_1LG,neus,CORRECTLY_READ,ne*s,ne*s,0,0,neus,neus,0.75,0,1,0,0.75,0,1,0
S04C052V3_1LG,knoop,e/5,*n*o*,*no**,1,1,knoop,knoop,0.4,0,3,0,0.4,0,3,0
S04C052V3_1LG,plank,CORRECTLY_READ,***a**,***a**,0,1,plank,plank,0.2,0,4,0,0.2,0,4,0
S04C052V3_2LG,water,CORRECTLY_READ,water,water,0,0,water,water,1.0,0,0,0,1.0,0,0,0
S04C052V3_2LG,mevrouw,CORRECTLY_READ,**v**al,**v*a*l,0,0,mevrouw,mevrouw,0.43,0,4,0,0.43,0,4,0
S04C052V3_2LG,drogen,CORRECTLY_READ,drog**,drog in,0,0,drogen,drog*en,0.67,0,2,0,0.86,1,0,0
S04C052V3_2LG,winkel,CORRECTLY_READ,*in con,con***,0,0,win*kel,winkel,0.71,1,1,0,0.5,0,3,0
S04C052V3_2LG,auto,CORRECTLY_READ,a*to,a*to,0,0,auto,auto,0.75,0,1,0,0.75,0,1,0
S04C052V3_2LG,schouder,CORRECTLY_READ,asch*aders,ascha*ders,0,0,*schouder*,*schouder*,0.7,2,1,0,0.7,2,1,0
S04C052V3_2LG,verhaal,CORRECTLY_READ,*e****l,*e****l,0,1,verhaal,verhaal,0.29,0,5,0,0.29,0,5,0
S04C052V3_2LG,koning,CORRECTLY_READ,*o ni*et,*o niet o*,0,0,ko*nin*g,ko*ni*n**g,0.5,2,2,0,0.4,4,2,0
S04C052V3_2LG,moeilijk,CORRECTLY_READ,o moeilijk,moeilijk,0,0,**moeilijk,moeilijk,0.8,2,0,0,1.0,0,0,0
S04C052V3_2LG,speelplaats,CORRECTLY_READ,*beelplaats,b*eelplaats,0,0,speelplaats,speelplaats,0.91,0,1,0,0.91,0,1,0
S04C052V3_2LG,drinken,CORRECTLY_READ,drinken,drinken,0,0,drinken,drinken,1.0,0,0,0,1.0,0,0,0
S04C052V3_2LG,hoofdpijn,a,h*oft piijn,ho*ft piijn,1,0,hoofd*pi*jn,hoofd*p*ijn,0.73,2,1,0,0.73,2,1,0
S04C052V3_2LG,regen,CORRECTLY_READ,*igen,*igen,0,0,regen,regen,0.8,0,1,0,0.8,0,1,0
S04C052V3_2LG,vliegtuig,CORRECTLY_READ,vliegtuig,vliegtuig,0,0,vliegtuig,vliegtuig,1.0,0,0,0,1.0,0,0,0
S04C052V3_2LG,stoppen,g/23,*to*pen,*top*en,1,0,stoppen,stoppen,0.71,0,2,0,0.71,0,2,0
S04C052V3_2LG,opnieuw,CORRECTLY_READ,op op i**n,op op i**n,0,0,op**n*ieuw,op**n*ieuw,0.5,3,2,0,0.5,3,2,0
S04C052V3_2LG,gooien,CORRECTLY_READ,**oien,*o*ien,0,0,gooien,gooien,0.67,0,2,0,0.67,0,2,0
S04C052V3_2LG,schreeuwen,CORRECTLY_READ,s**neeuw om,sn**eeuw om,0,0,schreeuw*en,schreeuw*en,0.73,1,2,0,0.73,1,2,0
S04C052V3_2LG,moeder,CORRECTLY_READ,moeder,moeder,0,0,moeder,moeder,1.0,0,0,0,1.0,0,0,0
S04C052V3_2LG,liedje,CORRECTLY_READ,li**tier,litier**,0,0,liedj*e*,l**iedje,0.5,2,2,0,0.5,2,2,0
S04C052V3_2LG,potlood,CORRECTLY_READ,pofloot,pofloot,0,0,potlood,potlood,1.0,0,0,0,1.0,0,0,0
S04C052V3_2LG,fietsbel,CORRECTLY_READ,vi**c bil,vi*c *bil,0,0,fiets*bel,fiet*sbel,0.67,1,2,0,0.67,1,2,0
S04C052V3_2LG,vinger,CORRECTLY_READ,ginger,ginger,0,0,vinger,vinger,1.0,0,0,0,1.0,0,0,0
S04C052V3_2LG,dichtbij,CORRECTLY_READ,di*gd bit,digd *bit,0,0,dicht*bij,dich*tbij,0.78,1,1,0,0.78,1,1,0
S04C052V3_2LG,meisje,CORRECTLY_READ,neci**o,neci**o,0,0,me*isje,me*isje,0.57,1,2,0,0.57,1,2,0
S04C052V3_2LG,chauffeur,e/6/4/24,*k*offe*r,k*o*ffe*r,1,0,chauffeur,chauffeur,0.67,0,3,0,0.67,0,3,0
S04C052V3_2LG,muziek,CORRECTLY_READ,**ziek,**ziek,0,0,muziek,muziek,0.67,0,2,0,0.67,0,2,0
S04C052V3_2LG,waarom,CORRECTLY_READ,w*a* om,wa **om,0,0,waar*om,wa*arom,0.57,1,2,0,0.57,1,2,0
S04C052V3_2LG,scheuren,CORRECTLY_READ,**geuren,g**euren,0,0,scheuren,scheuren,0.75,0,2,0,0.75,0,2,0
S04C052V3_2LG,lawaai,CORRECTLY_READ,law*ai,lawa*i,0,0,lawaai,lawaai,0.83,0,1,0,0.83,0,1,0
S04C052V3_2LG,zwemmen,CORRECTLY_READ,swimmen,swimmen,0,0,zwemmen,zwemmen,1.0,0,0,0,1.0,0,0,0
S04C052V3_2LG,vuurwerk,CORRECTLY_READ,vuurwerk,vuurwerk,0,0,vuurwerk,vuurwerk,1.0,0,0,0,1.0,0,0,0
S04C052V3_2LG,appel,CORRECTLY_READ,ap opol,ap opol,0,0,ap**pel,ap**pel,0.71,2,0,0,0.71,2,0,0
S04C052V3_2LG,cola,CORRECTLY_READ,cola,cola,0,0,cola,cola,1.0,0,0,0,1.0,0,0,0
S04C052V3_2LG,kussen,CORRECTLY_READ,*i*sen,*is*en,0,0,kussen,kussen,0.67,0,2,0,0.67,0,2,0
S04C052V3_2LG,eerste,CORRECTLY_READ,*ers te,e*rs te,0,0,eers*te,eers*te,0.71,1,1,0,0.71,1,1,0
S04C052V3_2LG,circus,CORRECTLY_READ,circus,circus,0,0,circus,circus,1.0,0,0,0,1.0,0,0,0
S04C052V3_2LG,kleuren,CORRECTLY_READ,*le*ren,*le*ren,0,0,kleuren,kleuren,0.71,0,2,0,0.71,0,2,0
S04C052V3_2LG,voetbal,CORRECTLY_READ,voetbal,voetbal,0,0,voetbal,voetbal,1.0,0,0,0,1.0,0,0,0
S04C052V3_2LG,vlinder,CORRECTLY_READ,***n*een,n*e**en,0,0,vlinde*r,vlinder,0.38,1,4,0,0.57,0,3,0
S04C052V3_3+4LG,omdraaien,CORRECTLY_READ,omdraaien,omdraaien,0,0,omdraaien,omdraaien,1.0,0,0,0,1.0,0,0,0
S04C052V3_3+4LG,poppenwagen,CORRECTLY_READ,ko*punwaren,kop*unwaren koning,0,0,poppenwagen,poppenwage******n*,0.91,0,1,0,0.56,7,1,0
S04C052V3_3+4LG,konijnenhok,CORRECTLY_READ,koning konijen in hok,konijen in hok,0,0,konij****n**en****hok,konij*n*en*hok,0.52,10,0,0,0.79,3,0,0
S04C052V3_3+4LG,elastiekje,CORRECTLY_READ,in las* i*k ja,in las *i*k ja,0,0,e**last*iek*je,e**las*tiek*je,0.57,4,2,0,0.57,4,2,0
S04C052V3_3+4LG,ruziemaken,CORRECTLY_READ,*uz*e maken,*uz*e maken,0,0,ruzie*maken,ruzie*maken,0.73,1,2,0,0.73,1,2,0
S04C052V3_3+4LG,teddybeer,CORRECTLY_READ,he** i weer,he **i weer,0,0,tedd*y*beer,te*ddy*beer,0.64,2,2,0,0.64,2,2,0
S04C052V3_3+4LG,dierentuin,CORRECTLY_READ,dien an w*e*,dien an we**,0,0,dier*en*tuin,dier*en*tuin,0.67,2,2,0,0.67,2,2,0
S04C052V3_3+4LG,paddenstoelen,CORRECTLY_READ,hadden gestoel in,hadden gestoel in a,0,0,padden***stoel*en,padden***stoel*en**,0.76,4,0,0,0.68,6,0,0
S04C052V3_3+4LG,verstoppetje,CORRECTLY_READ,a veorstoppetje,veorstoppetje was ma jine,0,0,**ve*rstoppetje,ve*rstoppet**********j**e,0.8,3,0,0,0.48,13,0,0
S04C052V3_3+4LG,wasmachine,CORRECTLY_READ,was ma jine was machine,was machine,0,0,was*ma************chine,was*machine,0.43,13,0,0,0.91,1,0,0
S04C052V3_3+4LG,fototoestel,CORRECTLY_READ,v* v ov oustel,v *v ov oustel,0,0,fo*t*ot*oestel,f*ot*ot*oestel,0.71,3,1,0,0.71,3,1,0
S04C052V3_3+4LG,toiletpapier,CORRECTLY_READ,v*anuit papier,vanui**t papier,0,0,toile*t*papier,**toilet*papier,0.79,2,1,0,0.67,3,2,0
S04C052V3_3+4LG,vrachtwagen,CORRECTLY_READ,vrachtwagen,vrachtwagen,0,0,vrachtwagen,vrachtwagen,1.0,0,0,0,1.0,0,0,0
S04C052V3_3+4LG,buurmannen,CORRECTLY_READ,wiur ma*n en,wiur man *en,0,0,buur*mann*en,buur*man*nen,0.75,2,1,0,0.75,2,1,0
S04C052V3_3+4LG,vogelkooi,CORRECTLY_READ,voren k*oi,voren ko*i,0,0,vogel*kooi,vogel*kooi,0.8,1,1,0,0.8,1,1,0
S04C052V3_3+4LG,olifant,CORRECTLY_READ,ohlifand,ohlifand,0,0,o*lifant,o*lifant,0.88,1,0,0,0.88,1,0,0
S04C052V3_3+4LG,schommelen,CORRECTLY_READ,schoonmaal en,schoonmaal en,0,0,scho*mme*l*en,sch*omm*el*en,0.77,3,0,0,0.77,3,0,0
S04C052V3_3+4LG,iedereen,CORRECTLY_READ,iedereen,iedereen,0,0,iedereen,iedereen,1.0,0,0,0,1.0,0,0,0
S04C052V3_3+4LG,schoenenwinkel,CORRECTLY_READ,schoen in weenk wel,schoen in weenk wel,0,0,schoen*en*wi*nk**el,schoen*en*w*ink**el,0.74,5,0,0,0.74,5,0,0
S04C052V3_3+4LG,knutselen,CORRECTLY_READ,ne nit zolden,ne nit zolden open gaan en,0,0,k**nut*sel*en,k**nut*********se*****l*en,0.69,4,0,0,0.35,17,0,0
S04C052V3_3+4LG,ophangen,e/38,open gaan en open gangen,open gangen,1,0,op*h**a*n*********g***en,op***hangen,0.33,16,0,0,0.73,3,0,0
S04C052V3_3+4LG,verjaardag,CORRECTLY_READ,verjaardag,verjaardag,0,0,verjaardag,verjaardag,1.0,0,0,0,1.0,0,0,0
S04C052V3_3+4LG,sprookjesboek,g/21,sp**ok*es boek,sp*o*k*es boek,1,0,sprookjes*boek,sprookjes*boek,0.71,1,3,0,0.71,1,3,0
S04C052V3_3+4LG,tandenborstel,29,tand en bortje bosten,tand en bortje bosten a,1,0,tand*en*bor******stel,tand*en*bor******stel**,0.62,8,0,0,0.57,10,0,0
S04C052V3_3+4LG,lucifer,CORRECTLY_READ,a musive usifer,musive usifer,0,0,**luci******fer,****l**ucifer,0.47,8,0,0,0.54,6,0,0
S04C052V3_3+4LG,slaapkamer,CORRECTLY_READ,slaapkamer,slaapkamer,0,0,slaapkamer,slaapkamer,1.0,0,0,0,1.0,0,0,0
S04C052V3_3+4LG,achterdeur,CORRECTLY_READ,achterdeur,achterdeur,0,0,achterdeur,achterdeur,1.0,0,0,0,1.0,0,0,0
S04C052V3_3+4LG,ziekenhuis,CORRECTLY_READ,giekenhuis,giekenhuis,0,0,ziekenhuis,ziekenhuis,1.0,0,0,0,1.0,0,0,0
S04C052V3_3+4LG,nieuwsgierig,CORRECTLY_READ,nieuws ja nie woewsgierig,nieuws ja nie woewsgierig,0,0,nieuws*************gierig,nieu*************wsgierig,0.48,13,0,0,0.48,13,0,0
S04C052V3_3+4LG,afblijven,CORRECTLY_READ,aafblijven,aafblijven,0,0,a*fblijven,*afblijven,0.9,1,0,0,0.9,1,0,0
S04C052V3_3+4LG,kabouter,CORRECTLY_READ,kab*arter,kabar*ter,0,0,kabou*ter,kabo*uter,0.78,1,1,0,0.78,1,1,0
S04C052V3_3+4LG,washandje,CORRECTLY_READ,*as hein*ta,*as heint*a,0,0,was*ha*ndje,was*h*andje,0.64,2,2,0,0.64,2,2,0
S04C052V3_3+4LG,sneeuwwitje,CORRECTLY_READ,*n*e** wit**,*ne **w*it go he g,0,0,sneeuw*witje,sne*euwwit****je**,0.42,1,6,0,0.39,7,4,0
S04C052V3_3+4LG,goeiendag,CORRECTLY_READ,go he g goen dag,goe**n dag,0,0,go**e****ien*dag,goeien*dag,0.56,7,0,0,0.7,1,2,0
S04C052V3_3+4LG,vakantie,CORRECTLY_READ,vakan* i*,vakan *i*,0,0,vakant*ie,vakan*tie,0.67,1,2,0,0.67,1,2,0
S04C052V3_3+4LG,limonade,CORRECTLY_READ,*im*na de,*im*na de,0,0,limona*de,limona*de,0.67,1,2,0,0.67,1,2,0
S04C052V3_3+4LG,autorijden,CORRECTLY_READ,a*torei*nen,a*torein*en,0,0,autor*ijden,autor*ijden,0.73,1,2,0,0.73,1,2,0
S04C052V3_3+4LG,eindelijk,CORRECTLY_READ,e*ndelu*k,e*ndelu*k,0,0,eindelijk,eindelijk,0.78,0,2,0,0.78,0,2,0
S04C052V3_3+4LG,familie,CORRECTLY_READ,famili*,famili*,0,0,familie,familie,0.86,0,1,0,0.86,0,1,0
S04C052V3_3+4LG,chocolade,CORRECTLY_READ,*socolade,s*ocolade,0,0,chocolade,chocolade,0.89,0,1,0,0.89,0,1,0
S04C053V3_1LG,klas,CORRECTLY_READ,klas,klas,0,0,klas,klas,1.0,0,0,0,1.0,0,0,0
S04C053V3_1LG,mooi,CORRECTLY_READ,mooi,mooi,0,0,mooi,mooi,1.0,0,0,0,1.0,0,0,0
S04C053V3_1LG,koe,CORRECTLY_READ,koe,koe,0,0,koe,koe,1.0,0,0,0,1.0,0,0,0
S04C053V3_1LG,arm,CORRECTLY_READ,arm,arm,0,0,arm,arm,1.0,0,0,0,1.0,0,0,0
S04C053V3_1LG,groei,CORRECTLY_READ,g*oei,g*oei,0,0,groei,groei,0.8,0,1,0,0.8,0,1,0
S04C053V3_1LG,strand,CORRECTLY_READ,strand,strand,0,0,strand,strand,1.0,0,0,0,1.0,0,0,0
S04C053V3_1LG,bed,CORRECTLY_READ,bed,bed,0,0,bed,bed,1.0,0,0,0,1.0,0,0,0
S04C053V3_1LG,eerst,CORRECTLY_READ,eerst,eerst,0,0,eerst,eerst,1.0,0,0,0,1.0,0,0,0
S04C053V3_1LG,voor,CORRECTLY_READ,voor,voor,0,0,voor,voor,1.0,0,0,0,1.0,0,0,0
S04C053V3_1LG,draai,CORRECTLY_READ,drai saa,drai saa,0,0,dra***ai,dra***ai,0.62,3,0,0,0.62,3,0,0
S04C053V3_1LG,sjaal,CORRECTLY_READ,shaul,shaul,0,0,sjaal,sjaal,1.0,0,0,0,1.0,0,0,0
S04C053V3_1LG,herfst,CORRECTLY_READ,her*st,her*st,0,0,herfst,herfst,0.83,0,1,0,0.83,0,1,0
S04C053V3_1LG,duur,CORRECTLY_READ,duur,duur,0,0,duur,duur,1.0,0,0,0,1.0,0,0,0
S04C053V3_1LG,straat,CORRECTLY_READ,straat,straat,0,0,straat,straat,1.0,0,0,0,1.0,0,0,0
S04C053V3_1LG,leeuw,CORRECTLY_READ,leeuw,leeuw,0,0,leeuw,leeuw,1.0,0,0,0,1.0,0,0,0
S04C053V3_1LG,clown,CORRECTLY_READ,klo*on,kloo*n,0,0,clow*n,cl*own,0.67,1,1,0,0.67,1,1,0
